date,username,sku,model,quantity,gross_amount,discount_amount,net_amount
2026-07-20,lmeyer836,copilot_ai_credit,gpt-5.6-sol,20.811095554,0.208110955,0.083244382,0.124866573
2026-06-23,riqbal837,copilot_ai_credit,claude-opus-4.6,2.893531178,0.028935311,0.013020889,0.015914422
2026-06-23,riqbal837,copilot_ai_credit,claude-4.5-haiku,20.041133468,0.200411334,0.0901851,0.110226234
2026-06-26,riqbal837,copilot_ai_credit,claude-sonnet-5,31.97816052,0.319781605,0.246231835,0.07354977
2026-06-26,riqbal837,copilot_ai_credit,claude-opus-4.6,24.366235737,0.243662357,0.187620014,0.056042343
2026-06-26,riqbal837,copilot_ai_credit,gpt-5.3-codex,18.220578064,0.18220578,0.14029845,0.04190733
2026-06-26,riqbal837,copilot_ai_credit,claude-4.5-haiku,33.708053026,0.33708053,0.259552008,0.077528522
2026-07-01,riqbal837,copilot_ai_credit,claude-sonnet-5,14.280826542,0.142808265,0.132811686,0.009996579
2026-07-01,riqbal837,copilot_ai_credit,claude-4.5-haiku,4.993398417,0.049933984,0.046438605,0.003495379
2026-07-02,riqbal837,copilot_ai_credit,claude-opus-4.6,40.376049447,0.403760494,0.30282037,0.100940124
2026-07-03,riqbal837,copilot_ai_credit,claude-sonnet-5,37.458997149,0.374589971,0.157327787,0.217262184
2026-07-03,riqbal837,copilot_ai_credit,gpt-5.3-codex,33.559215907,0.335592159,0.140948706,0.194643453
2026-07-14,riqbal837,copilot_ai_credit,claude-sonnet-5,18.322621826,0.183226218,0.054967865,0.128258353
2026-07-14,riqbal837,copilot_ai_credit,claude-opus-4.6,7.30586471,0.073058647,0.021917594,0.051141053
2026-07-15,riqbal837,copilot_ai_credit,claude-sonnet-5,1.897354056,0.01897354,0.015368567,0.003604973
2026-07-15,riqbal837,copilot_ai_credit,gpt-5.3-codex,45.494223926,0.454942239,0.368503213,0.086439026
2026-07-17,riqbal837,copilot_ai_credit,claude-sonnet-5,41.653892253,0.416538922,0.412373532,0.00416539
2026-07-17,riqbal837,copilot_ai_credit,claude-opus-4.6,15.406558592,0.154065585,0.152524929,0.001540656
2026-07-17,riqbal837,copilot_ai_credit,gpt-5.3-codex,8.154865209,0.081548652,0.080733165,0.000815487
2026-07-21,riqbal837,copilot_ai_credit,claude-opus-4.6,6.579613913,0.065796139,0.034213992,0.031582147
2026-06-22,mduarte,copilot_ai_credit,claude-sonnet-5,39.833863903,0.398338639,0.123484978,0.274853661
2026-06-22,mduarte,copilot_ai_credit,gpt-5.6-sol,38.088028808,0.380880288,0.118072889,0.262807399
2026-06-26,mduarte,copilot_ai_credit,claude-sonnet-5,15.862523396,0.158625233,0.031725046,0.126900187
2026-06-26,mduarte,copilot_ai_credit,claude-opus-4.6,32.713803951,0.327138039,0.065427607,0.261710432
2026-06-30,mduarte,copilot_ai_credit,claude-sonnet-5,14.335307111,0.143353071,0.067375943,0.075977128
2026-07-01,mduarte,copilot_ai_credit,claude-sonnet-5,19.833972384,0.198339723,0.182472545,0.015867178
2026-07-01,mduarte,copilot_ai_credit,claude-opus-4.6,19.475899492,0.194758994,0.179178274,0.01558072
2026-07-01,mduarte,copilot_ai_credit,gpt-5.3-codex,5.111223836,0.051112238,0.047023258,0.00408898
2026-07-06,mduarte,copilot_ai_credit,claude-sonnet-5,33.965247576,0.339652475,0.101895742,0.237756733
2026-07-06,mduarte,copilot_ai_credit,gpt-5.3-codex,11.088549215,0.110885492,0.033265647,0.077619845
2026-07-07,mduarte,copilot_ai_credit,claude-sonnet-5,43.312816862,0.433128168,0.398477914,0.034650254
2026-07-09,mduarte,copilot_ai_credit,claude-sonnet-5,40.335179497,0.403351794,0.157307199,0.246044595
2026-07-09,mduarte,copilot_ai_credit,gpt-5.3-codex,8.320341203,0.083203412,0.03244933,0.050754082
2026-07-10,mduarte,copilot_ai_credit,claude-sonnet-5,13.743826169,0.137438261,0.072842278,0.064595983
2026-07-13,mduarte,copilot_ai_credit,claude-sonnet-5,9.617140982,0.096171409,0.095209694,0.000961715
2026-07-15,mduarte,copilot_ai_credit,claude-sonnet-5,43.330484111,0.433304841,0.168988887,0.264315954
2026-07-16,mduarte,copilot_ai_credit,claude-opus-4.6,14.29995941,0.142999594,0.041469882,0.101529712
2026-07-16,mduarte,copilot_ai_credit,gpt-5.3-codex,6.842536572,0.068425365,0.019843355,0.04858201
2026-07-18,mduarte,copilot_ai_credit,claude-sonnet-5,13.245306988,0.132453069,0.026490613,0.105962456
2026-07-18,mduarte,copilot_ai_credit,gpt-5.3-codex,4.567063096,0.04567063,0.009134126,0.036536504
2026-07-19,mduarte,copilot_ai_credit,claude-sonnet-5,26.143411565,0.261434115,0.052286823,0.209147292
2026-07-19,mduarte,copilot_ai_credit,claude-4.5-haiku,9.999258075,0.09999258,0.019998516,0.079994064
2026-06-22,lnguyen839,copilot_ai_credit,claude-sonnet-5,0.815508309,0.008155083,0.00791043,0.000244653
2026-06-22,lnguyen839,copilot_ai_credit,gpt-5.3-codex,12.854861174,0.128548611,0.124692152,0.003856459
2026-06-24,lnguyen839,copilot_ai_credit,claude-sonnet-5,29.414626974,0.294146269,0.276497492,0.017648777
2026-06-24,lnguyen839,copilot_ai_credit,gpt-5.3-codex,1.923077781,0.019230777,0.01807693,0.001153847
2026-06-29,lnguyen839,copilot_ai_credit,claude-sonnet-5,40.497169499,0.404971694,0.170088111,0.234883583
2026-07-07,lnguyen839,copilot_ai_credit,claude-sonnet-5,20.217990744,0.202179907,0.179940117,0.02223979
2026-07-07,lnguyen839,copilot_ai_credit,claude-opus-4.6,1.7466023,0.017466023,0.01554476,0.001921263
2026-07-07,lnguyen839,copilot_ai_credit,gpt-5.3-codex,27.063348908,0.270633489,0.240863805,0.029769684
2026-07-10,lnguyen839,copilot_ai_credit,claude-sonnet-5,21.09480353,0.210948035,0.042189607,0.168758428
2026-07-15,lnguyen839,copilot_ai_credit,claude-sonnet-5,1.857966948,0.018579669,0.014306345,0.004273324
2026-06-24,lsantos840,copilot_ai_credit,claude-sonnet-5,6.902493541,0.069024935,0.047627205,0.02139773
2026-06-24,lsantos840,copilot_ai_credit,gpt-5.3-codex,20.961390454,0.209613904,0.144633593,0.064980311
2026-06-25,lsantos840,copilot_ai_credit,claude-sonnet-5,26.195511464,0.261955114,0.107401596,0.154553518
2026-06-25,lsantos840,copilot_ai_credit,claude-opus-4.6,12.844674605,0.128446746,0.052663165,0.075783581
2026-07-06,lsantos840,copilot_ai_credit,claude-sonnet-5,11.147707556,0.111477075,0.102558909,0.008918166
2026-07-08,lsantos840,copilot_ai_credit,claude-sonnet-5,20.726115796,0.207261157,0.107775801,0.099485356
2026-07-08,lsantos840,copilot_ai_credit,claude-opus-4.6,44.78394078,0.447839407,0.232876491,0.214962916
2026-07-09,lsantos840,copilot_ai_credit,claude-sonnet-5,16.456042607,0.164560426,0.032912085,0.131648341
2026-07-09,lsantos840,copilot_ai_credit,gpt-5.3-codex,26.051661912,0.260516619,0.052103323,0.208413296
2026-07-15,lsantos840,copilot_ai_credit,claude-sonnet-5,37.79885516,0.377988551,0.11717645,0.260812101
2026-07-15,lsantos840,copilot_ai_credit,claude-opus-4.6,9.965198715,0.099651987,0.030892115,0.068759872
2026-07-15,lsantos840,copilot_ai_credit,gpt-5.3-codex,22.709824149,0.227098241,0.070400454,0.156697787
2026-07-15,lsantos840,copilot_ai_credit,claude-4.5-haiku,5.978377778,0.059783777,0.01853297,0.041250807
2026-06-23,rfischer841,copilot_ai_credit,claude-sonnet-5,5.634592343,0.056345923,0.053528626,0.002817297
2026-06-26,rfischer841,copilot_ai_credit,claude-sonnet-5,13.881559614,0.138815596,0.066631486,0.07218411
2026-06-26,rfischer841,copilot_ai_credit,claude-opus-4.6,40.323031563,0.403230315,0.193550551,0.209679764
2026-06-26,rfischer841,copilot_ai_credit,gpt-5.6-sol,44.49800678,0.444980067,0.213590432,0.231389635
2026-07-03,rfischer841,copilot_ai_credit,claude-sonnet-5,40.092261675,0.400922616,0.108249106,0.29267351
2026-07-03,rfischer841,copilot_ai_credit,claude-opus-4.6,20.377937573,0.203779375,0.055020431,0.148758944
2026-07-08,rfischer841,copilot_ai_credit,gpt-5.3-codex,39.099164609,0.390991646,0.105567744,0.285423902
2026-07-10,rfischer841,copilot_ai_credit,claude-sonnet-5,8.237703014,0.08237703,0.049426218,0.032950812
2026-07-10,rfischer841,copilot_ai_credit,claude-opus-4.6,20.315087381,0.203150873,0.121890523,0.08126035
2026-07-10,rfischer841,copilot_ai_credit,gpt-5.6-sol,40.132578169,0.401325781,0.240795468,0.160530313
2026-07-11,rfischer841,copilot_ai_credit,claude-sonnet-5,31.74965823,0.317496582,0.088899042,0.22859754
2026-07-11,rfischer841,copilot_ai_credit,claude-opus-4.6,27.609484214,0.276094842,0.077306555,0.198788287
2026-07-11,rfischer841,copilot_ai_credit,gpt-5.3-codex,23.194716367,0.231947163,0.064945205,0.167001958
2026-06-22,osorensen842,copilot_ai_credit,claude-sonnet-5,18.152856309,0.181528563,0.059904425,0.121624138
2026-06-22,osorensen842,copilot_ai_credit,claude-opus-4.6,25.598981683,0.255989816,0.084476639,0.171513177
2026-06-23,osorensen842,copilot_ai_credit,claude-sonnet-5,8.014631737,0.080146317,0.029654137,0.05049218
2026-06-23,osorensen842,copilot_ai_credit,gpt-5.3-codex,21.427008737,0.214270087,0.079279932,0.134990155
2026-06-23,osorensen842,copilot_ai_credit,claude-4.5-haiku,16.101121101,0.161011211,0.059574148,0.101437063
2026-06-24,osorensen842,copilot_ai_credit,claude-sonnet-5,3.738987389,0.037389873,0.034024784,0.003365089
2026-06-24,osorensen842,copilot_ai_credit,gpt-5.3-codex,19.136551772,0.191365517,0.17414262,0.017222897
2026-06-25,osorensen842,copilot_ai_credit,claude-sonnet-5,25.083068837,0.250830688,0.050166137,0.200664551
2026-06-25,osorensen842,copilot_ai_credit,gpt-5.3-codex,40.487749371,0.404877493,0.080975498,0.323901995
2026-06-26,osorensen842,copilot_ai_credit,gpt-5.3-codex,34.945181701,0.349451817,0.069890363,0.279561454
2026-06-26,osorensen842,copilot_ai_credit,claude-4.5-haiku,4.94841576,0.049484157,0.009896831,0.039587326
2026-07-01,osorensen842,copilot_ai_credit,claude-sonnet-5,42.247951929,0.422479519,0.405580338,0.016899181
2026-07-03,osorensen842,copilot_ai_credit,claude-sonnet-5,34.717688802,0.347176888,0.24649559,0.100681298
2026-07-03,osorensen842,copilot_ai_credit,gpt-5.3-codex,3.903103922,0.039031039,0.027712037,0.011319002
2026-07-06,osorensen842,copilot_ai_credit,claude-sonnet-5,32.446708236,0.324467082,0.272552348,0.051914734
2026-07-10,osorensen842,copilot_ai_credit,claude-opus-4.6,13.31445903,0.13314459,0.049263498,0.083881092
2026-07-12,osorensen842,copilot_ai_credit,claude-opus-4.6,35.661279205,0.356612792,0.103417709,0.253195083
2026-07-12,osorensen842,copilot_ai_credit,gpt-5.3-codex,37.580923456,0.375809234,0.108984677,0.266824557
2026-07-13,osorensen842,copilot_ai_credit,claude-sonnet-5,20.315645281,0.203156452,0.170651419,0.032505033
2026-07-13,osorensen842,copilot_ai_credit,claude-opus-4.6,0.799847561,0.007998475,0.006718719,0.001279756
2026-07-15,osorensen842,copilot_ai_credit,claude-sonnet-5,20.137965697,0.201379656,0.120827793,0.080551863
2026-07-21,osorensen842,copilot_ai_credit,claude-sonnet-5,24.989103679,0.249891036,0.174923725,0.074967311
2026-07-21,osorensen842,copilot_ai_credit,claude-opus-4.6,12.677541007,0.12677541,0.088742787,0.038032623
2026-06-22,osorensen843,copilot_ai_credit,gpt-5.6-sol,3.03375015,0.030337501,0.016989,0.013348501
2026-06-23,osorensen843,copilot_ai_credit,claude-sonnet-5,29.730054964,0.297300549,0.246759455,0.050541094
2026-06-24,osorensen843,copilot_ai_credit,claude-sonnet-5,35.065985252,0.350659852,0.210395911,0.140263941
2026-06-26,osorensen843,copilot_ai_credit,claude-sonnet-5,30.411936659,0.304119366,0.252419073,0.051700293
2026-06-26,osorensen843,copilot_ai_credit,claude-opus-4.6,24.264247212,0.242642472,0.201393251,0.041249221
2026-06-27,osorensen843,copilot_ai_credit,claude-opus-4.6,34.031127784,0.340311277,0.125915172,0.214396105
2026-06-29,osorensen843,copilot_ai_credit,gpt-5.6-sol,34.16900963,0.341690096,0.21526476,0.126425336
2026-06-30,osorensen843,copilot_ai_credit,claude-sonnet-5,21.652695629,0.216526956,0.056297008,0.160229948
2026-06-30,osorensen843,copilot_ai_credit,claude-opus-4.6,14.972319472,0.149723194,0.03892803,0.110795164
2026-07-01,osorensen843,copilot_ai_credit,claude-opus-4.6,23.834802079,0.23834802,0.097722688,0.140625332
2026-07-02,osorensen843,copilot_ai_credit,claude-sonnet-5,20.040817637,0.200408176,0.04609388,0.154314296
2026-07-02,osorensen843,copilot_ai_credit,claude-opus-4.6,6.057165865,0.060571658,0.013931481,0.046640177
2026-07-02,osorensen843,copilot_ai_credit,gpt-5.3-codex,25.169419874,0.251694198,0.057889665,0.193804533
2026-07-03,osorensen843,copilot_ai_credit,claude-sonnet-5,30.130536262,0.301305362,0.078339394,0.222965968
2026-07-03,osorensen843,copilot_ai_credit,claude-opus-4.6,1.712930728,0.017129307,0.004453619,0.012675688
2026-07-03,osorensen843,copilot_ai_credit,gpt-5.3-codex,22.979899798,0.229798997,0.059747739,0.170051258
2026-07-04,osorensen843,copilot_ai_credit,gpt-5.3-codex,14.859037254,0.148590372,0.047548919,0.101041453
2026-07-05,osorensen843,copilot_ai_credit,claude-opus-4.6,7.989583928,0.079895839,0.066313546,0.013582293
2026-07-05,osorensen843,copilot_ai_credit,claude-4.5-haiku,19.361395109,0.193613951,0.160699579,0.032914372
2026-07-06,osorensen843,copilot_ai_credit,claude-sonnet-5,35.430119056,0.35430119,0.074403249,0.279897941
2026-07-06,osorensen843,copilot_ai_credit,claude-opus-4.6,25.266755018,0.25266755,0.053060185,0.199607365
2026-07-06,osorensen843,copilot_ai_credit,gpt-5.3-codex,20.583573151,0.205835731,0.043225503,0.162610228
2026-07-07,osorensen843,copilot_ai_credit,claude-sonnet-5,20.432118866,0.204321188,0.106247017,0.098074171
2026-07-08,osorensen843,copilot_ai_credit,claude-sonnet-5,27.826295886,0.278262958,0.058435221,0.219827737
2026-07-09,osorensen843,copilot_ai_credit,claude-sonnet-5,43.801825139,0.438018251,0.411737155,0.026281096
2026-07-09,osorensen843,copilot_ai_credit,gpt-5.3-codex,31.645075087,0.31645075,0.297463705,0.018987045
2026-07-11,osorensen843,copilot_ai_credit,claude-sonnet-5,15.946452189,0.159464521,0.133950197,0.025514324
2026-07-11,osorensen843,copilot_ai_credit,claude-opus-4.6,41.46715397,0.414671539,0.348324092,0.066347447
2026-07-11,osorensen843,copilot_ai_credit,gpt-5.3-codex,38.087697345,0.380876973,0.319936657,0.060940316
2026-07-15,osorensen843,copilot_ai_credit,gpt-5.3-codex,34.883495126,0.348834951,0.198835922,0.149999029
2026-07-16,osorensen843,copilot_ai_credit,claude-4.5-haiku,6.777505953,0.067775059,0.021688018,0.046087041
2026-07-17,osorensen843,copilot_ai_credit,claude-sonnet-5,33.957213689,0.339572136,0.142620297,0.196951839
2026-07-17,osorensen843,copilot_ai_credit,claude-opus-4.6,12.769920979,0.127699209,0.053633667,0.074065542
2026-07-20,osorensen843,copilot_ai_credit,claude-sonnet-5,33.271673712,0.332716737,0.279482059,0.053234678
2026-07-20,osorensen843,copilot_ai_credit,gpt-5.3-codex,31.961074178,0.319610741,0.268473022,0.051137719
2026-07-21,osorensen843,copilot_ai_credit,claude-opus-4.6,27.63554858,0.276355485,0.265301265,0.01105422
2026-07-21,osorensen843,copilot_ai_credit,gpt-5.3-codex,12.435854319,0.124358543,0.119384201,0.004974342
2026-06-30,jnovak844,copilot_ai_credit,claude-sonnet-5,22.788973455,0.227889734,0.166359505,0.061530229
2026-06-30,jnovak844,copilot_ai_credit,claude-opus-4.6,23.379136552,0.233791365,0.170667696,0.063123669
2026-06-30,jnovak844,copilot_ai_credit,gpt-5.3-codex,8.666996811,0.086669968,0.063269076,0.023400892
2026-07-08,jnovak844,copilot_ai_credit,claude-sonnet-5,10.61912978,0.106191297,0.09663408,0.009557217
2026-07-10,jnovak844,copilot_ai_credit,claude-sonnet-5,34.110760097,0.3411076,0.22171994,0.11938766
2026-07-10,jnovak844,copilot_ai_credit,gpt-5.3-codex,15.683336872,0.156833368,0.101941689,0.054891679
2026-07-14,jnovak844,copilot_ai_credit,claude-sonnet-5,40.238396679,0.402383966,0.11669135,0.285692616
2026-07-14,jnovak844,copilot_ai_credit,gpt-5.6-sol,25.318452124,0.253184521,0.073423511,0.17976101
2026-07-21,jnovak844,copilot_ai_credit,claude-opus-4.6,29.239033688,0.292390336,0.286542529,0.005847807
2026-07-21,jnovak844,copilot_ai_credit,gpt-5.3-codex,42.210380886,0.422103808,0.413661731,0.008442077
2026-06-22,lhaugen845,copilot_ai_credit,claude-sonnet-5,34.737323243,0.347373232,0.069474646,0.277898586
2026-06-25,lhaugen845,copilot_ai_credit,claude-sonnet-5,30.676985178,0.306769851,0.116572543,0.190197308
2026-06-29,lhaugen845,copilot_ai_credit,claude-sonnet-5,21.734849889,0.217348498,0.069551519,0.147796979
2026-06-29,lhaugen845,copilot_ai_credit,gpt-5.6-sol,15.193740059,0.1519374,0.048619968,0.103317432
2026-07-01,lhaugen845,copilot_ai_credit,gpt-5.3-codex,23.845824827,0.238458248,0.219381588,0.01907666
2026-07-06,lhaugen845,copilot_ai_credit,claude-sonnet-5,11.947137271,0.119471372,0.053762117,0.065709255
2026-07-06,lhaugen845,copilot_ai_credit,claude-opus-4.6,39.375655432,0.393756554,0.177190449,0.216566105
2026-07-07,lhaugen845,copilot_ai_credit,claude-opus-4.6,15.294147213,0.152941472,0.07800015,0.074941322
2026-07-07,lhaugen845,copilot_ai_credit,claude-4.5-haiku,10.409912993,0.104099129,0.053090555,0.051008574
2026-07-14,lhaugen845,copilot_ai_credit,claude-4.5-haiku,41.82199568,0.418219956,0.133830385,0.284389571
2026-07-17,lhaugen845,copilot_ai_credit,claude-sonnet-5,20.94749548,0.209474954,0.140348219,0.069126735
2026-07-17,lhaugen845,copilot_ai_credit,gpt-5.3-codex,1.790869478,0.017908694,0.011998824,0.00590987
2026-06-22,mfischer846,copilot_ai_credit,claude-opus-4.6,44.566490743,0.445664907,0.405555065,0.040109842
2026-06-24,mfischer846,copilot_ai_credit,claude-sonnet-5,24.376057777,0.243760577,0.153569163,0.090191414
2026-06-30,mfischer846,copilot_ai_credit,claude-sonnet-5,8.759204451,0.087592044,0.050803385,0.036788659
2026-07-01,mfischer846,copilot_ai_credit,claude-sonnet-5,3.811845784,0.038118457,0.026682919,0.011435538
2026-07-07,mfischer846,copilot_ai_credit,claude-opus-4.6,45.477283974,0.454772839,0.327436444,0.127336395
2026-07-08,mfischer846,copilot_ai_credit,claude-opus-4.6,7.650505979,0.076505059,0.042077782,0.034427277
2026-07-09,mfischer846,copilot_ai_credit,claude-sonnet-5,35.430264566,0.354302645,0.085032634,0.269270011
2026-07-09,mfischer846,copilot_ai_credit,claude-opus-4.6,1.206305492,0.012063054,0.002895132,0.009167922
2026-07-10,mfischer846,copilot_ai_credit,claude-sonnet-5,21.966394265,0.219663942,0.059309264,0.160354678
2026-07-10,mfischer846,copilot_ai_credit,gpt-5.3-codex,12.415203992,0.124152039,0.03352105,0.090630989
2026-07-13,mfischer846,copilot_ai_credit,claude-sonnet-5,12.218686584,0.122186865,0.09897136,0.023215505
2026-07-14,mfischer846,copilot_ai_credit,claude-sonnet-5,39.829595629,0.398295956,0.294739007,0.103556949
2026-07-14,mfischer846,copilot_ai_credit,gpt-5.3-codex,26.228650365,0.262286503,0.194092012,0.068194491
2026-07-21,mfischer846,copilot_ai_credit,claude-sonnet-5,28.105216999,0.281052169,0.278241647,0.002810522
2026-06-22,ntanaka847,copilot_ai_credit,claude-sonnet-5,9.287423063,0.09287423,0.085444291,0.007429939
2026-06-22,ntanaka847,copilot_ai_credit,claude-opus-4.6,12.273277584,0.122732775,0.112914153,0.009818622
2026-06-22,ntanaka847,copilot_ai_credit,gpt-5.3-codex,34.935023505,0.349350235,0.321402216,0.027948019
2026-06-22,ntanaka847,copilot_ai_credit,gpt-5.6-sol,4.563081357,0.045630813,0.041980347,0.003650466
2026-06-23,ntanaka847,copilot_ai_credit,claude-sonnet-5,40.61802112,0.406180211,0.129977667,0.276202544
2026-06-23,ntanaka847,copilot_ai_credit,claude-opus-4.6,5.681252931,0.056812529,0.018180009,0.03863252
2026-06-23,ntanaka847,copilot_ai_credit,gpt-5.6-sol,45.258276034,0.45258276,0.144826483,0.307756277
2026-06-24,ntanaka847,copilot_ai_credit,claude-sonnet-5,14.054645453,0.140546454,0.0435694,0.096977054
2026-06-24,ntanaka847,copilot_ai_credit,gpt-5.3-codex,25.6390463,0.256390463,0.079481043,0.17690942
2026-06-25,ntanaka847,copilot_ai_credit,claude-sonnet-5,12.631957326,0.126319573,0.069475765,0.056843808
2026-06-26,ntanaka847,copilot_ai_credit,claude-sonnet-5,16.136630866,0.161366308,0.111342752,0.050023556
2026-06-26,ntanaka847,copilot_ai_credit,claude-opus-4.6,9.672719705,0.096727197,0.066741765,0.029985432
2026-06-26,ntanaka847,copilot_ai_credit,gpt-5.6-sol,12.550044884,0.125500448,0.086595309,0.038905139
2026-06-30,ntanaka847,copilot_ai_credit,claude-sonnet-5,8.345722486,0.083457224,0.026706311,0.056750913
2026-06-30,ntanaka847,copilot_ai_credit,claude-opus-4.6,16.677320157,0.166773201,0.053367424,0.113405777
2026-06-30,ntanaka847,copilot_ai_credit,gpt-5.3-codex,36.331294556,0.363312945,0.116260142,0.247052803
2026-07-02,ntanaka847,copilot_ai_credit,claude-sonnet-5,34.281343016,0.34281343,0.281107012,0.061706418
2026-07-02,ntanaka847,copilot_ai_credit,gpt-5.6-sol,25.588986221,0.255889862,0.209829686,0.046060176
2026-07-03,ntanaka847,copilot_ai_credit,claude-sonnet-5,22.172680278,0.221726802,0.084256184,0.137470618
2026-07-03,ntanaka847,copilot_ai_credit,claude-opus-4.6,19.070986514,0.190709865,0.072469748,0.118240117
2026-07-03,ntanaka847,copilot_ai_credit,gpt-5.6-sol,1.608396787,0.016083967,0.006111907,0.00997206
2026-07-06,ntanaka847,copilot_ai_credit,claude-sonnet-5,9.546697665,0.095466976,0.040096129,0.055370847
2026-07-06,ntanaka847,copilot_ai_credit,claude-opus-4.6,16.734687243,0.167346872,0.070285686,0.097061186
2026-07-06,ntanaka847,copilot_ai_credit,gpt-5.6-sol,20.333615411,0.203336154,0.085401184,0.11793497
2026-07-07,ntanaka847,copilot_ai_credit,gpt-5.3-codex,45.08932658,0.450893265,0.261518093,0.189375172
2026-07-08,ntanaka847,copilot_ai_credit,claude-sonnet-5,12.81309918,0.128130991,0.026907508,0.101223483
2026-07-08,ntanaka847,copilot_ai_credit,claude-opus-4.6,15.530103822,0.155301038,0.032613217,0.122687821
2026-07-09,ntanaka847,copilot_ai_credit,claude-sonnet-5,21.324894819,0.213248948,0.074637131,0.138611817
2026-07-10,ntanaka847,copilot_ai_credit,claude-sonnet-5,15.853051636,0.158530516,0.139506854,0.019023662
2026-07-10,ntanaka847,copilot_ai_credit,claude-opus-4.6,9.443900454,0.094439004,0.083106323,0.011332681
2026-07-10,ntanaka847,copilot_ai_credit,gpt-5.3-codex,40.474846605,0.404748466,0.35617865,0.048569816
2026-07-13,ntanaka847,copilot_ai_credit,claude-sonnet-5,43.892487827,0.438924878,0.267744175,0.171180703
2026-07-15,ntanaka847,copilot_ai_credit,claude-sonnet-5,37.758957971,0.377589579,0.347382412,0.030207167
2026-07-15,ntanaka847,copilot_ai_credit,claude-opus-4.6,7.212601159,0.072126011,0.06635593,0.005770081
2026-07-19,ntanaka847,copilot_ai_credit,claude-sonnet-5,13.922345493,0.139223454,0.091887479,0.047335975
2026-07-19,ntanaka847,copilot_ai_credit,claude-opus-4.6,8.252232749,0.082522327,0.054464735,0.028057592
2026-07-20,ntanaka847,copilot_ai_credit,claude-sonnet-5,30.603436324,0.306034363,0.287672301,0.018362062
2026-07-21,ntanaka847,copilot_ai_credit,claude-sonnet-5,25.699105653,0.256991056,0.064247764,0.192743292
2026-07-21,ihaugen848,copilot_ai_credit,claude-sonnet-5,7.704421523,0.077044215,0.045456086,0.031588129
2026-07-21,ihaugen848,copilot_ai_credit,claude-opus-4.6,0.903667826,0.009036678,0.00533164,0.003705038
2026-07-21,ihaugen848,copilot_ai_credit,gpt-5.3-codex,13.927807603,0.139278076,0.082174064,0.057104012
2026-06-23,lhaugen849,copilot_ai_credit,claude-sonnet-5,22.115403506,0.221154035,0.185769389,0.035384646
2026-06-23,lhaugen849,copilot_ai_credit,gpt-5.6-sol,44.261498097,0.44261498,0.371796583,0.070818397
2026-06-24,lhaugen849,copilot_ai_credit,gpt-5.3-codex,23.166223471,0.231662234,0.199229521,0.032432713
2026-06-30,lhaugen849,copilot_ai_credit,claude-sonnet-5,5.462869945,0.054628699,0.031684645,0.022944054
2026-07-02,lhaugen849,copilot_ai_credit,claude-sonnet-5,41.667472948,0.416674729,0.287505563,0.129169166
2026-07-05,lhaugen849,copilot_ai_credit,claude-sonnet-5,30.707429801,0.307074298,0.239517952,0.067556346
2026-07-05,lhaugen849,copilot_ai_credit,claude-opus-4.6,3.739204187,0.037392041,0.029165791,0.00822625
2026-07-17,lhaugen849,copilot_ai_credit,claude-sonnet-5,7.925238614,0.079252386,0.064986956,0.01426543
2026-07-17,lhaugen849,copilot_ai_credit,gpt-5.3-codex,31.437597293,0.314375972,0.257788297,0.056587675
2026-07-21,lhaugen849,copilot_ai_credit,claude-sonnet-5,24.057643567,0.240576435,0.233359141,0.007217294
2026-07-21,lhaugen849,copilot_ai_credit,claude-opus-4.6,10.217050095,0.1021705,0.099105385,0.003065115
2026-06-22,mnakamura850,copilot_ai_credit,claude-sonnet-5,17.252942998,0.172529429,0.034505885,0.138023544
2026-06-23,mnakamura850,copilot_ai_credit,claude-opus-4.6,33.852479923,0.338524799,0.162491903,0.176032896
2026-06-24,mnakamura850,copilot_ai_credit,claude-sonnet-5,27.778548081,0.27778548,0.211116964,0.066668516
2026-06-25,mnakamura850,copilot_ai_credit,claude-sonnet-5,17.469432135,0.174694321,0.148490172,0.026204149
2026-06-25,mnakamura850,copilot_ai_credit,gpt-5.3-codex,18.499046806,0.184990468,0.157241897,0.027748571
2026-07-01,mnakamura850,copilot_ai_credit,gpt-5.6-sol,28.512543756,0.285125437,0.191034042,0.094091395
2026-07-02,mnakamura850,copilot_ai_credit,claude-sonnet-5,38.941268329,0.389412683,0.307636019,0.081776664
2026-07-02,mnakamura850,copilot_ai_credit,gpt-5.3-codex,0.551086086,0.00551086,0.004353579,0.001157281
2026-07-06,mnakamura850,copilot_ai_credit,claude-sonnet-5,7.343566049,0.07343566,0.031577333,0.041858327
2026-07-06,mnakamura850,copilot_ai_credit,claude-opus-4.6,10.890531991,0.108905319,0.046829287,0.062076032
2026-07-07,mnakamura850,copilot_ai_credit,claude-sonnet-5,19.856486637,0.198564866,0.049641216,0.14892365
2026-07-07,mnakamura850,copilot_ai_credit,gpt-5.3-codex,23.047804613,0.230478046,0.057619511,0.172858535
2026-07-08,mnakamura850,copilot_ai_credit,claude-sonnet-5,18.589045857,0.185890458,0.055767137,0.130123321
2026-07-09,mnakamura850,copilot_ai_credit,claude-sonnet-5,44.390188013,0.44390188,0.270780146,0.173121734
2026-07-09,mnakamura850,copilot_ai_credit,gpt-5.6-sol,20.956525807,0.209565258,0.127834807,0.081730451
2026-07-16,mnakamura850,copilot_ai_credit,claude-sonnet-5,5.001274514,0.050012745,0.01550395,0.034508795
